"a brilliantly played , deeply unsettling experience "	1
're in a slap-happy mood 	1
"journalistically dubious , inept "	0
"is too picture postcard perfect , too neat and new pin-like "	0
's loud and boring 	0
"hungry for quality and a nostalgic , twisty yarn that will keep them guessing "	1
the verdict : two bodies and hardly a laugh between them . 	0
see because the theater 	1
"grant , who has n't lost a bit of the dry humor that first made audiences on both sides of the atlantic love him "	1
's quinn ( is ) a leather clad grunge-pirate with a hairdo like gandalf in a wind-tunnel and a simply astounding cor-blimey-luv-a-duck cockney accent . ' 	1
ride around a pretty tattered old carousel . 	0
you 'll cheer . 	1
finds its tone and several scenes run too long . 	0
entrapment in the maze of modern life 	1
"is a convincing one , "	1
"notwithstanding my problem with the movie 's final half hour , i 'm going to recommend secretary , based on the wonderful acting clinic put on by spader and gyllenhaal , and "	1
"the most appealing movies ever made about an otherwise appalling , and downright creepy , subject -- a teenage boy in love with his stepmother "	1
"got ten little indians meets friday the 13th by way of clean and sober , filmed on the set of carpenter 's the thing and loaded with actors you 're most likely to find on the next inevitable incarnation of the love boat "	0
of an alternative lifestyle 	1
", twisted sort "	0
not as outrageous or funny 	0
gives hollywood sequels 	1
forming a chain of relationships that come full circle to end on a positive ( if tragic ) note 	1
pick up new admirers 	1
flawed and 	0
satisfyingly odd and intriguing a tale as it was a century and a half ago 	1
( a ) painfully flat gross-out comedy 	0
stiff 	0
surprisingly charming 	1
is nothing distinguishing in a randall wallace film 	0
crucifixion 	0
's also disappointing to a certain degree . 	0
weirdness 	0
ends up offering nothing more than the latest schwarzenegger or stallone flick would . 	0
", you wo n't find anything to get excited about on this dvd . "	0
truest sense 	1
present an unflinching look 	1
audience members will leave feeling as shaken as nesbitt 's cooper looks when the bullets stop flying 	1
to enjoy its own transparency 	1
does its sensitive handling of some delicate subject matter 	1
made with an enormous amount of affection 	1
to engross even the most antsy youngsters 	1
he 's making dog day afternoon with a cause 	1
is hampered by taylor 's cartoonish performance and the film 's ill-considered notion that hitler 's destiny was shaped by the most random of chances 	0
caring for animals and 	1
the threat implied in the title pokémon 4ever is terrifying 	0
bold colors 	1
schütte 's dramatic snapshot 	1
soon-to-be-forgettable 	0
"light the candles , bring out the cake and do n't fret about the calories because there 's precious little substance in birthday girl -- it 's simply , and surprisingly , a nice , light treat "	1
is powerful and revelatory 	1
visually dazzling 	1
"even if the naipaul original remains the real masterpiece , the movie possesses its own languorous charm . "	1
playing a role of almost bergmanesque intensity 	1
a worthwhile moviegoing experience 	1
the screenplay by billy ray and terry george leaves something to be desired . 	0
consistently amusing 	1
have given this movie a rating of zero 	0
two star script 	0
the script has less spice than a rat burger and 	0
technical proficiency 	1
to balance all the formulaic equations in the long-winded heist comedy 	0
"there 's real visual charge to the filmmaking , and a strong erotic spark to the most crucial lip-reading sequence . "	1
feel like mopping up 	0
gadgets 	1
what can easily be considered career-best performances 	1
the pseudo-educational stuff 	0
"davis ' highly personal brand of romantic comedy is a tart , smart breath of fresh air "	1
"issue a moratorium , effective immediately , on treacly films about inspirational prep-school professors and the children they so heartwarmingly motivate "	0
gutsy and 	1
good stuff 	1
"-- when are bears bears and when are they like humans , only hairier -- would tax einstein 's brain . "	0
shallow and immature character with whom to spend 110 claustrophobic minutes 	0
no foundation 	0
is a frighteningly fascinating contradiction 	1
cheery 	1
", uncompromising "	0
searing performances 	1
dearly 	1
the kind of entertainment that parents love to have their kids 	1
", cliche-ridden "	0
pathetic 	0
when a movie has stuck around for this long 	1
"-- in a heartwarming , nonjudgmental kind of way -- "	1
provide an enjoyable 100 minutes in a movie theater 	1
a lifetime 	1
for the kids 	1
the perfect festival film 	1
so much tongue-in-cheek weirdness 	0
"of whimsicality , narrative discipline and serious improvisation "	1
the touch 	1
stupid americans will get a kick out of goofy brits with cute accents performing ages-old slapstick and unfunny tricks 	0
morgen and nanette burstein 	1
that graze the funny bone 	1
a tap-dancing rhino 	0
to avoid 	0
sensuality 	1
"an articulate , grown-up voice in african-american cinema "	1
arthur schnitzler 's reigen 	1
takes no apparent joy 	0
does n't quite go the distance 	0
"itself , a playful spirit and a game cast "	1
"looked as beautiful , desirable , even delectable , as it does in trouble every day "	1
elegance and maturity 	1
"a truly , truly bad movie "	0
a played-out idea 	0
so boring that even its target audience talked all the way through it . 	0
all of the elements are in place for a great film noir 	1
construct a story 	1
"'re left with a story that tries to grab us , only to keep letting go at all the wrong moments . "	0
adequately fills the eyes 	1
standout 	1
"features terrible , banal dialogue ; convenient , hole-ridden plotting ; superficial characters and a rather dull , unimaginative car chase "	0
its inescapable absurdities 	0
quirky and fearless 	1
seems the film should instead be called ` my husband is travis bickle ' 	0
quickly forgettable 	0
"in them , who have carved their own comfortable niche in the world "	1
spits out 	0
a film you will never forget 	1
vibrant and 	1
also has humor and heart and very talented young actors 	1
intelligent observations 	1
overly familiar scenario 	0
falls 	0
"whom the name woody allen was once a guarantee of something fresh , sometimes funny , and usually genuinely worthwhile "	1
funny 	1
"limps along on a squirm-inducing fish-out-of-water formula that goes nowhere and goes there very , very slowly . "	0
a pair of fascinating performances 	1
( cattaneo ) sophomore slump 	0
"goes off the beaten path , not necessarily for the better . "	0
that tug at your heart in ways that utterly transcend gender 	1
sentimental script 	1
inherently funny 	1
"ends up being neither , and fails at both endeavors . "	0
is honestly 	1
demonstrates a breadth of vision and an attention to detail that propels her into the upper echelons of the directing world . 	1
"grant is certainly amusing , but "	1
cheesy b-movie playing 	0
looking like something wholly original 	1
unshapely look 	0
full of funny situations and honest observations 	1
is a step down for director gary fleder 	0
been lost in the translation ... another routine hollywood frightfest in which the slack execution italicizes the absurdity of the premise 	0
of the best next generation episodes 	1
"the power of shanghai ghetto , a documentary by dana janklowicz-mann and amir mann , rests in the voices of men and women , now in their 70s , who lived there in the 1940s . "	1
of a brutally honest individual like prophet jack 	1
runs out of steam after a half hour 	0
with such a wallop of you-are-there immediacy 	1
's the funniest american comedy since graffiti bridge 	1
"schticky chris rock and stolid anthony hopkins , "	0
nervous 	0
"rock solid family fun out of the gates , "	1
takashi miike keeps pushing the envelope : 	1
"it looks like an action movie , but "	0
ability to take what is essentially a contained family conflict and put it into a much larger historical context 	1
the u.s. 	1
hmmm 	0
make chan 's action sequences boring . 	0
the jokes are telegraphed so far in advance 	0
please eastwood 's loyal fans 	1
what punk rock music used to be 	1
work and 2002 's first great film 	1
wannabe film -- without the vital comic ingredient of the hilarious writer-director himself 	0
which means that birthday girl is the kind of quirkily appealing minor movie she might not make for a while 	1
genuinely enthusiastic performances 	1
tortured and self-conscious material 	0
"funny , "	1
argentinean ` dramedy ' 	1
his best film 	1
"really , really stupid "	0
recalls the classics of early italian neorealism 	1
it 's like a drive-by . 	0
"colorful , energetic and sweetly whimsical ... the rare sequel that 's better than its predecessor "	1
it is not worth 	0
seen city 	1
watch these two together 	1
myopic 	0
at once visceral and spiritual 	1
"makes this man so watchable is a tribute not only to his craft , but to his legend "	1
"is actually dying a slow death , if the poor quality of pokemon 4 ever is any indication . "	0
"if you 're part of her targeted audience , you 'll cheer . "	1
a pretty good team 	1
run through its otherwise comic narrative . 	1
a much better mother-daughter tale 	1
really cool bit 	1
most of the dialogue made me want to pack raw dough in my ears . 	0
's ` divine secrets of the ya-ya sisterhood 	1
big-hearted 	1
"the film has an infectious enthusiasm and we 're touched by the film 's conviction that all life centered on that place , that time and that sport "	1
the film never feels draggy 	1
"it is dark , brooding and slow , and takes its central idea way too seriously . "	0
salvos hitting a discernible target . 	1
"it 's still tainted by cliches , painful improbability and murky points . "	0
come to love 	1
superb 	1
"by its modest , straight-ahead standards , undisputed scores a direct hit . "	1
", or inventive "	1
has a spirit that can not be denied 	1
"as much as i laughed throughout the movie , i can not mount a cogent defense of the film as entertainment , or even performance art , although the movie does leave you marveling at these guys ' superhuman capacity to withstand pain . "	1
what 's with all the shooting 	0
of ` ethnic cleansing 	0
without neglecting character development for even one minute 	1
really poor comedic writing 	0
"knows how to inflate the mundane into the scarifying , "	1
more plot 	1
"to the core of what it actually means to face your fears , to be a girl in a world of boys , to be a boy truly in love with a girl , and to ride the big metaphorical wave that is life -- wherever it takes you "	1
"unlike most surf movies , blue crush thrillingly uses modern technology to take the viewer inside the wave . "	1
this enthralling documentary 	1
does steven seagal come across these days ? 	0
is as deep as a petri dish and as well-characterized 	0
"lends the ending an extraordinary poignancy , and the story "	1
end up walking out not only satisfied but also somewhat touched 	1
an engrossing portrait of a man whose engaging manner and flamboyant style made him a truly larger-than-life character 	1
a brilliant college student 	1
"loose , unaccountable "	0
it starts off so bad that you feel like running out screaming 	0
this is more appetizing than a side dish of asparagus . 	1
"a very distinctive sensibility , working to develop her own film language with conspicuous success "	1
of the condescending stereotypes that so often plague films dealing with the mentally ill 	0
all ca n't stand 	0
even murphy 's expert comic timing and 	1
who are trying to make their way through this tragedy 	0
great for the kids 	1
'' has-been 	0
be easy for critics to shred it 	0
a bottom-feeder sequel in the escape from new york series 	0
", big-hearted and frequently "	1
drooling idiots 	0
did n't connect with me would require another viewing 	0
they toss logic and science into what is essentially a `` dungeons and dragons '' fantasy with modern military weaponry ... 	0
"like the imaginary sport it projects onto the screen -- loud , violent and mindless . "	0
"for the most part he makes sure the salton sea works the way a good noir should , keeping it tight and nasty "	1
a searing lead performance 	1
menacing atmosphere 	0
"though intrepid in exploring an attraction that crosses sexual identity , ozpetek falls short in showing us antonia 's true emotions ... but "	0
are many definitions of ` time waster ' 	0
hours of material to discuss 	1
one scene after another in this supposedly funny movie falls to the floor with a sickening thud . 	0
that old adage about women being unknowable gets an exhilarating new interpretation in morvern callar . 	1
luminous interviews 	1
the script 's refusal of a happy ending 	0
alternating with lots of sloppiness 	0
gets old quickly 	0
of the obvious cliches 	0
"not only does the thoroughly formulaic film represent totally exemplify middle-of-the-road mainstream , it also represents glossy hollywood at its laziest . "	0
after the phoniness of female-bonding pictures like divine secrets of the ya-ya sisterhood 	0
leaves little doubt that kidman has become one of our best actors 	1
using them as punching bags 	0
tykwer 's surface flash is n't just a poor fit with kieslowski 's lyrical pessimism 	0
"exhausted , desiccated talent "	0
the laziness and arrogance 	0
low-tech magic realism 	0
"`` spider-man is better than any summer blockbuster we had to endure last summer , and hopefully , sets the tone for a summer of good stuff . "	1
this delightful comedy 	1
vapid 	0
a worthwhile effort 	1
"a pathetic exploitation film that tries to seem sincere , and just seems worse for the effort . "	0
by a central plot that 's peppered with false starts and populated by characters who are nearly impossible to care about 	0
extraordinary access 	1
so intimate and sensual and funny and psychologically self-revealing 	1
highly engaging . 	1
wisdom and emotion 	1
"fascinating , unnerving examination "	1
"watching this film , one is left with the inescapable conclusion that hitchens ' obsession with kissinger is , at bottom , a sophisticated flower child 's desire to purge the world of the tooth and claw of human power . "	1
you were at home watching that movie instead of in the theater watching this one 	0
about 90 minutes of a so-called ` comedy ' and not laugh 	0
"arrive early and stay late , filling nearly every minute ... with a lighthearted glow , some impudent snickers , and a glorious dose of humankind 's liberating ability to triumph over a scrooge or two "	1
affection for its characters 	1
mixes in as much humor as pathos 	1
a complete moron 	0
abandon spends 90 minutes trying figure out whether or not some cocky pseudo-intellectual kid has intentionally left college or was killed . 	0
few nice twists 	1
a moving story 	1
a bunch of typical late-twenty-somethings natter on about nothing 	0
not only better than its predecessor 	1
"funny and , in the end , very touching "	1
too skewed to ever get a hold on 	0
thriller as lazy as it is interminable 	0
's a shame the marvelous first 101 minutes have to be combined with the misconceived final 5 . 	0
"a funny , puzzling movie "	1
", i enjoyed it just as much ! "	1
stooping 	0
with a completely predictable plot 	0
solid base 	1
by bad luck and their own immaturity 	0
to a strangely sinister happy ending 	1
had the balance shifted in favor of water-bound action over the land-based ` drama 	0
"so we got ten little indians meets friday the 13th by way of clean and sober , filmed on the set of carpenter 's the thing and loaded with actors you 're most likely to find on the next inevitable incarnation of the love boat . "	0
", pathetic , starving and untalented "	0
the problem with antwone fisher is that it has a screenplay written by antwone fisher based on the book by antwone fisher . 	0
has merit and 	1
", with really solid performances by ving rhames and wesley snipes . "	1
both the elements of the plot and a powerfully evocative mood combining heated sexuality with a haunting sense of malaise 	1
not that any of us 	0
astonish and entertain 	1
"play well in european markets , where mr. besson is a brand name , and in asia , where ms. shu is an institution "	1
"a film that proposes as epic tragedy the plight of a callow rich boy who is forced to choose between his beautiful , self-satisfied 22-year-old girlfriend and an equally beautiful , self-satisfied 18-year-old mistress "	1
"be exploring the idea of why human beings long for what they do n't have , and how this gets us in trouble "	1
having been slimed in the name of high art 	0
shooting itself 	0
", sterile and lacking "	0
elicit more of a sense of deja vu than awe 	0
been worth cheering as a breakthrough 	1
all credibility flies out the window . 	0
corny television 	0
fights the good fight in vietnam 	1
engaging the audience in the travails of creating a screenplay 	1
"rustic , realistic , and altogether creepy "	1
"things really get weird , though not particularly scary : "	0
hughes comedy 	1
the disjointed 	0
assumes you are n't very bright 	0
"is a genuine love story , full of traditional layers of awakening and ripening and separation and recovery . "	1
's not entirely memorable 	0
"heavy-handed symbolism , dime-store psychology and endless scenic shots that make 105 minutes seem twice as long "	0
"nothing left to work with , sort of like michael jackson 's nose "	0
daring and beautifully made 	1
", you may be surprised at the variety of tones in spielberg 's work . "	1
works against itself 	0
i hated myself in the morning . 	0
with efficiency and an affection for the period 	1
confection that 's pure entertainment 	1
bearing the unmistakable stamp of authority 	1
the intentionally low standards of frat-boy humor 	0
is impressive 	1
"if cinema had been around to capture the chaos of france in the 1790 's , one imagines the result would look like something like this . "	1
"... it is visually ravishing , penetrating , impenetrable . "	1
"of the jokes , most at women 's expense "	0
"fascination , and "	1
amazing slapstick 	1
"low , very low , "	0
weightless that a decent draft in the auditorium might blow it off the screen 	0
leaves vague impressions and a nasty aftertaste but little clear memory of its operational mechanics 	0
"told through on-camera interviews with several survivors , whose riveting memories are rendered with such clarity that it 's as if it all happened only yesterday "	1
those who do will have found a cult favorite to enjoy for a lifetime . 	1
undone by anachronistic quick edits and occasional jarring glimpses of a modern theater audience watching the events unfold 	0
"starts to smack of a hallmark hall of fame , with a few four letter words thrown in that are generally not heard on television "	0
is even worse 	0
the inspiration of the original 	1
if oscar had a category called best bad film you thought was going to be really awful but was n't 	1
fine idea 	1
mawkish 	0
"payne has created a beautiful canvas , and nicholson proves once again that he 's the best brush in the business . "	1
the most restless young audience deserves the dignity of an action hero motivated by something more than franchise possibilities . 	0
so stupid 	0
a good chance of being the big 	1
"wise enough to recognize that there are few things in this world more complex -- and , as it turns out , more fragile -- than happiness "	1
it 's a masterpeice . 	1
a sour taste 	0
", much better . "	1
"but on the whole , you 're gon na like this movie . "	1
a central plot that 's peppered with false starts and populated by characters who are nearly impossible to care about 	0
the picture provides a satisfyingly unsettling ride into the dark places of our national psyche . 	1
